_id	Protocolo	data	hora	natureza	situacao	bairro	endereco	numero	detalhe_endereco_acidente	complemento	bairro_cruzamento	num_semaforo	sentido_via	tipo	auto	moto	ciclom	ciclista	pedestre	onibus	caminhao	viatura	outros	vitimas	vitimasfatais	acidente_verificado	tempo_clima	situacao_semaforo	sinalizacao	condicao_via	conservacao_via	ponto_controle	situacao_placa	velocidade_max_via	mao_direcao	divisao_via1	divisao_via2	divisao_via3
2926	202323751,0	2023-10-09T00:00:00	06:53:00	COM VÍTIMA	CANCELADA	AFOGADOS	EST DOS REMEDIOS	973	""	PROX A OFICINA DEL UCIANO E AO CABOCLINHO	AFOGADOS	""	""	COLISÃO	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2927	202323753,0	2023-10-09T00:00:00	07:50:00	COM VÍTIMA	CANCELADA	IBURA	AV DOIS RIOS	430	""	IGREJA DOS MORMOS, DEPOIS DO POSTO SHELL	IBURA	""	""	""	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2928	202323766,0	2023-10-10T00:00:00	05:09:00	SEM VÍTIMA	FINALIZADA	ILHA DO LEITE	RUA DR JOAO ASFORA	280	""	EM FRENTE HOSPITAL ILHA DO LEITE	ILHA DO LEITE	""	SUBURBIO	CHOQUE	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2929	202323767,0	2023-10-10T00:00:00	05:38:00	COM VÍTIMA	FINALIZADA	PONTO DE PARADA	AV BEBERIBE	""	""	COM A MEN SÁ	PONTO DE PARADA	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2930	202323790,0	2023-10-10T00:00:00	08:50:00	COM VÍTIMA	FINALIZADA	TORRE	RUA JOSE BONIFACIO	""	""	EM FRENTE AO CARREFOUR, SENT. PARNAMIRIM	TORRE	""	""	COLISÃO LATERAL	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2931	202323792,0	2023-10-10T00:00:00	09:16:00	COM VÍTIMA	FINALIZADA	AFOGADOS	RUA SAO MIGUEL	1136	""	EM FRENTE AO CHINA IN BOX	AFOGADOS	""	""	COLISÃO FRONTAL	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2932	202323793,0	2023-10-10T00:00:00	09:17:00	COM VÍTIMA	FINALIZADA	MADALENA	AV CAXANGA	51	""	EM FRENTE AO COMPAZ	MADALENA	""	""	COLISÃO LATERAL	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2933	202323797,0	2023-10-10T00:00:00	09:31:00	COM VÍTIMA	FINALIZADA	SANTO AMARO	RUA BARROS BARRETO	""	RUA DO SOSSEGO	PERTO DA HIPER METAL	SANTO AMARO	""	""	COLISÃO LATERAL	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2934	202323805,0	2023-10-10T00:00:00	10:29:00	COM VÍTIMA	FINALIZADA	ESPINHEIRO	AV GOVERNADOR AGAMENON MAGALHAES	""	""	NA SAIDA DA RUA LEOPOLDO LINS	ESPINHEIRO	""	""	COLISÃO	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2935	202323816,0	2023-10-10T00:00:00	11:23:00	COM VÍTIMA	DUPLICIDADE	PINA	AV HERCULANO BANDEIRA	""	""	PROX. AO RIO MAR SENT. CIDADE	PINA	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2936	202323817,0	2023-10-10T00:00:00	11:32:00	COM VÍTIMA	FINALIZADA	PINA	AV GOVERNADOR PAULO GUERRA	""	""	""	PINA	""	""	COLISÃO	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2937	202323818,0	2023-10-10T00:00:00	11:54:00	COM VÍTIMA	FINALIZADA	IMBIRIBEIRA	AV MARECHAL MASCARENHAS DE MORAES	""	""	EM FRENTE A TOYOTA	IMBIRIBEIRA	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2938	202323824,0	2023-10-10T00:00:00	12:48:00	COM VÍTIMA	FINALIZADA	JARDIM SAO PAULO	AV LIBERDADE	""	""	PROX A IGREJA CONGRECIONAL DA LIBERDADE / PROX AO MARTEILINDO DE OURO	JARDIM SAO PAULO	""	""	COLISÃO TRASEIRA	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2939	202323831,0	2023-10-10T00:00:00	01:53:00	COM VÍTIMA	FINALIZADA	MADALENA	RUA LOPES DE CARVALHO	317	RUA HERMOGENES DE MORAIS	APOS O BOMPREÇO DA BEM FICA PRIMEIRA RUA A ESQUERDA	MADALENA	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2940	202323848,0	2023-10-10T00:00:00	05:06:00	COM VÍTIMA	DUPLICIDADE	CORDEIRO	AV CAXANGA	""	""	E/F AO TI GETULIO VARGAS	CORDEIRO	""	""	COLISÃO LATERAL	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2941	202323850,0	2023-10-10T00:00:00	05:18:00	COM VÍTIMA	FINALIZADA	CORDEIRO	AV CAXANGA	3091	""	EM FRENTE AO TERMINAL GETULIO VARGAS	CORDEIRO	""	""	COLISÃO LATERAL	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2942	202323856,0	2023-10-10T00:00:00	06:11:00	COM VÍTIMA	FINALIZADA	CASA FORTE	AV DEZESSETE DE AGOSTO	258	""	EM FRENTE AO RESTAURANTE RECANTO PARAIBANO	CASA FORTE	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2943	202323894,0	2023-10-11T00:00:00	08:09:00	COM VÍTIMA	FINALIZADA	IMBIRIBEIRA	AV MARECHAL MASCARENHAS DE MORAES	""	""	EM FRENTE A UPA SENT. AFOGADOS	IMBIRIBEIRA	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2944	202323909,0	2023-10-11T00:00:00	09:12:00	COM VÍTIMA	FINALIZADA	SANTO AMARO	AV CRUZ CABUGA	""	""	NA FRENTE DO HOSPITAL DO CANCER	SANTO AMARO	""	""	COLISÃO TRASEIRA	1,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2945	202323926,0	2023-10-11T00:00:00	12:08:00	COM VÍTIMA	FINALIZADA	IPUTINGA	AV MAURICIO DE NASSAU	61	RUA N S DA SAUDE	PERTO DO PARQUE DO CAIARA	IPUTINGA	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2946	202323931,0	2023-10-11T00:00:00	12:47:00	COM VÍTIMA	FINALIZADA	PINA	AV REPUBLICA DO LIBANO	""	RUA NOGUEIRA DE SOUZA	PROX AO CALDINHO DO NENEM	PINA	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2947	202323943,0	2023-10-11T00:00:00	02:38:00	COM VÍTIMA	FINALIZADA	CABANGA	AV ENGENHEIRO JOSE ESTELITA	""	""	AO LADO DO CABANGA IATE CLUBE	CABANGA	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2948	202323947,0	2023-10-11T00:00:00	03:25:00	COM VÍTIMA	FINALIZADA	IPSEP	AV RECIFE	""	""	E/F AO ANTIGO BOMPREÇO S/T AEROPORTO	IPSEP	""	""	ATROPELAMENTO DE PESSOA	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2949	202323948,0	2023-10-11T00:00:00	03:32:00	COM VÍTIMA	FINALIZADA	DERBY	AV GOVERNADOR AGAMENON MAGALHAES	""	""	E/F A LOJA PEPV	DERBY	""	""	COLISÃO LATERAL	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2950	202323950,0	2023-10-11T00:00:00	03:34:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA CARLOS PEREIRA FALCAO	120	""	PROX AO SUPERMERCADO SOBERANO  E RESTAURANTE BODE DO NO	BOA VIAGEM	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2951	202323960,0	2023-10-11T00:00:00	05:13:00	COM VÍTIMA	FINALIZADA	TAMARINEIRA	AV NORTE MIGUEL ARRAES DE ALENCAR	192	""	E/F AO NEXOS MOTEL	TAMARINEIRA	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2952	202323976,0	2023-10-11T00:00:00	07:03:00	SEM VÍTIMA	CANCELADA	PINA	AVENIDA CELSO FURTADO (VIA MANGUE)	""	""	KM2,4	PINA	""	""	COLISÃO	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2953	202323977,0	2023-10-11T00:00:00	07:05:00	SEM VÍTIMA	CANCELADA	SAO JOSE	RUA IMPERIAL	""	""	PRÓXIMO A ESCOLA DE REFERÊNCIA EM ENSINO MÉDIO JOAQUIM NABUCO	SAO JOSE	""	""	COLISÃO	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2954	202323984,0	2023-10-11T00:00:00	09:56:00	COM VÍTIMA	FINALIZADA	CAXANGA	RUA RIBEIRO PESSOA	""	""	PRÓXIMO AO MOTEL NINJA	CAXANGA	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2955	202324008,0	2023-10-12T00:00:00	10:36:00	COM VÍTIMA	FINALIZADA	CORDEIRO	AV ENGENHEIRO ABDIAS DE CARVALHO	""	EST DO FORTE DO ARRAIAL N. DO B. JESUS	SEMAFORO 375	CORDEIRO	""	""	COLISÃO	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2956	202324010,0	2023-10-12T00:00:00	10:59:00	COM VÍTIMA	DUPLICIDADE	TORROES	AV ENGENHEIRO ABDIAS DE CARVALHO	""	""	PROX. A UPA DOS TORROES	TORROES	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2957	202324011,0	2023-10-12T00:00:00	11:00:00	COM VÍTIMA	FINALIZADA	BAIRRO DO RECIFE	CAIS DO APOLO	""	""	EM FRENTE A PREFEITURA DO RECIFE	BAIRRO DO RECIFE	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2958	202324016,0	2023-10-12T00:00:00	12:16:00	COM VÍTIMA	FINALIZADA	MADALENA	RUA BENFICA	""	""	E/F A PRAÇA DO INTERNACIONAL	MADALENA	""	""	QUEDA	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2959	202324018,0	2023-10-12T00:00:00	12:41:00	COM VÍTIMA	FINALIZADA	PINA	PTE GOVERNADOR PAULO GUERRA	199	""	NO VIADUTO DO PINA S/T CID	PINA	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2960	202324024,0	2023-10-12T00:00:00	01:26:00	COM VÍTIMA	FINALIZADA	TORROES	AV ENGENHEIRO ABDIAS DE CARVALHO	""	""	E/F AO YOKI	TORROES	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2961	202324029,0	2023-10-12T00:00:00	03:06:00	COM VÍTIMA	FINALIZADA	JARDIM SAO PAULO	RUA ALVENOPOLIS	296	""	PROX A ESCOLA DOM BOSCO	JARDIM SAO PAULO	""	""	COLISÃO LATERAL	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2962	202324043,0	2023-10-12T00:00:00	06:27:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	TRV DR PEDRO DE MELO CAHU	""	RUA PROFESSOR JOSE BRANDAO	PROX AO COLEGIO SANTA MARIA  E EM FRENTE AO BEATH CLASS	BOA VIAGEM	""	""	COLISÃO LATERAL	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2963	202324049,0	2023-10-12T00:00:00	07:15:00	COM VÍTIMA	FINALIZADA	SAN MARTIN	AV GENERAL SAN MARTIN	475	""	EM FRENTE À SORVETERIA MUG. SOLICITANTE INFORMA QUE NÃO EXISTEM MAIS PONTOS DE REFERÊNCIAS / ENTRE O SEMÁFORO DA GOMES TABORDA E O HOSPITAL GETÚLIO VARGAS	SAN MARTIN	""	""	COLISÃO	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2964	202324050,0	2023-10-12T00:00:00	07:18:00	COM VÍTIMA	DUPLICIDADE	BOA VIAGEM	RUA PROFESSOR JOSE BRANDAO	833	""	PROXIMO AO COLEGIO DE BOA VIAGEM	BOA VIAGEM	""	""	COLISÃO	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2965	202324057,0	2023-10-13T00:00:00	12:45:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	AVENIDA CELSO FURTADO (VIA MANGUE)	""	""	""	BOA VIAGEM	""	""	COLISÃO	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2966	202324065,0	2023-10-13T00:00:00	06:15:00	COM VÍTIMA	FINALIZADA	AFLITOS	AV CONS ROSA E SILVA	1655	""	APOS O CLUB NAUTICO, EM FRENTE AO BOM PREÇO	AFLITOS	""	""	COLISÃO	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2967	202324072,0	2023-10-13T00:00:00	07:23:00	COM VÍTIMA	FINALIZADA	ESPINHEIRO	RUA QUARENTA E OITO	""	""	APOS A FARMACIA PAGUE MENOS	ESPINHEIRO	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2968	202324074,0	2023-10-13T00:00:00	07:48:00	COM VÍTIMA	FINALIZADA	CAMPO GRANDE	RUA PROFESSOR FRANCISCO DA TRINDADE	""	""	PROX. AO CLUBE DAS PAS E PRAÇA DE CAMPO GRANDE	CAMPO GRANDE	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2969	202324075,0	2023-10-13T00:00:00	08:01:00	COM VÍTIMA	FINALIZADA	HIPODROMO	RUA CARLOS FERNANDES	246	""	PROX. AO COLEGIO CLOVIS BEVILAQUA	HIPODROMO	""	""	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2970	202324079,0	2023-10-13T00:00:00	08:56:00	COM VÍTIMA	FINALIZADA	AFOGADOS	RUA VINTE E UM DE ABRIL	930	""	PROX A PRAÇA DO GIRADOURO / EM FRENTE JOEL DAS BEBIDAS. SENTIDO AFOGADOS	AFOGADOS	""	""	COLISÃO COM CICLISTA	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2971	202324086,0	2023-10-13T00:00:00	09:16:00	SEM VÍTIMA	FINALIZADA	CIDADE UNIVERSITARIA	RUA PROFESSOR ANTONIO COELHO	""	RUA EMILIANO BRAGA	AO LADO DO TERMINAL T.I DA CAXANGA	CIDADE UNIVERSITARIA	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2972	202324091,0	2023-10-13T00:00:00	10:31:00	COM VÍTIMA	FINALIZADA	IBURA	RUA BARAO DE ANTONINA	""	""	ULTIMO RETORNO DA CHURRASCARIA SAL E BRASA // FATO COMERCIO	IBURA	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2973	202324096,0	2023-10-13T00:00:00	12:17:00	COM VÍTIMA	FINALIZADA	VARZEA	AV CAXANGA	5759	""	EM FRENTE AO TERMINAL T.I CAXANGA	VARZEA	262,0	""	ATROPELAMENTO DE PESSOA	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2974	202324101,0	2023-10-13T00:00:00	02:06:00	COM VÍTIMA	CANCELADA	ESPINHEIRO	AV JOAO DE BARROS	1420	""	PROX AO EXTRA	ESPINHEIRO	""	""	COLISÃO COM CICLISTA	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2975	202324113,0	2023-10-13T00:00:00	04:57:00	SEM VÍTIMA	CANCELADA	JOANA BEZERRA	AV BEIRA RIO	""	""	NO CAMPO DO BARRO NA DESCIDA DO VIADUTO  ANTES DO FORUM	JOANA BEZERRA	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2976	202324114,0	2023-10-13T00:00:00	05:41:00	COM VÍTIMA	FINALIZADA	DOIS UNIDOS	RUA DIVISOPOLIS	49	""	APOS A ESCOLA MARACANA NA SEGUNDA CURVA	DOIS UNIDOS	""	""	COLISÃO FRONTAL	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2977	202324122,0	2023-10-13T00:00:00	06:38:00	SEM VÍTIMA	FINALIZADA	DOIS UNIDOS	RUA VERTENTES DO LERIO	82	""	""	DOIS UNIDOS	""	""	CHOQUE	1,0	1,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2978	202324124,0	2023-10-13T00:00:00	06:49:00	SEM VÍTIMA	CANCELADA	BOMBA DO HEMETERIO	RUA BOMBA DO HEMETERIO	641	""	PROX A SERGIO ORTO FRUITS	BOMBA DO HEMETERIO	""	""	COLISÃO LATERAL	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2979	202324134,0	2023-10-14T00:00:00	12:31:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA ANTONIO FALCAO	""	""	PROX. AO CARREFU	BOA VIAGEM	227,0	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2980	202324135,0	2023-10-14T00:00:00	01:26:00	SEM VÍTIMA	CANCELADA	IBURA	AV SAO PAULO	""	""	TERMINAL DO ONIBUS DE TRES CARNEIROS ALTO	IBURA	""	""	COLISÃO LATERAL	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2981	202324162,0	2023-10-14T00:00:00	02:17:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	AV ANTONIO DE GOES	430	""	PROX AO MCDONALD´S	BOA VIAGEM	""	""	COLISÃO LATERAL	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2982	202324163,0	2023-10-14T00:00:00	03:10:00	COM VÍTIMA	FINALIZADA	CORDEIRO	RUA VISCONDE DE ITABORAI	341	""	PERTO DO COLEGIO ALBERTO SABIN	CORDEIRO	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2983	202324164,0	2023-10-14T00:00:00	03:23:00	COM VÍTIMA	FINALIZADA	TORROES	EST DO FORTE DO ARRAIAL N. DO B. JESUS	1592	""	EM FRENTE A SUPREMA LAVANDERIA	TORROES	""	""	COLISÃO COM CICLISTA	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2984	202324166,0	2023-10-14T00:00:00	03:39:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA HENRIQUE CAPITULINO	""	RUA DOS NAVEGANTES	POX AO QUIOSQUE 13 NA RUA DO BRIGADEIRO DA AERONAULTICA	BOA VIAGEM	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2985	202324167,0	2023-10-14T00:00:00	04:12:00	COM VÍTIMA	FINALIZADA	SANTO AMARO	AV MARIO MELO	""	RUA PALMARES	E/F AO INSS	SANTO AMARO	""	""	COLISÃO LATERAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2986	202324168,0	2023-10-14T00:00:00	05:02:00	COM VÍTIMA	FINALIZADA	CASA AMARELA	AV NORTE MIGUEL ARRAES DE ALENCAR	680	RUA MANDACARU	AO LADO DA FARMACIA MANDACARU	CASA AMARELA	""	""	COLISÃO	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2987	202324174,0	2023-10-14T00:00:00	05:43:00	COM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA DONA MAGINA PONTUAL	""	""	E/F A GREJA  NOSSA SENHORA DE FATIMA	BOA VIAGEM	""	""	CAPOTAMENTO	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2988	202324180,0	2023-10-14T00:00:00	09:13:00	COM VÍTIMA	FINALIZADA	TORROES	AV BICENTENARIO DA REVOLUCAO FRANCESA	900	""	FARMACIA POUPE MAIS	TORROES	""	""	COLISÃO	0,0	1,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	2,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2989	202324181,0	2023-10-14T00:00:00	09:20:00	SEM VÍTIMA	FINALIZADA	BEBERIBE	AV BEBERIBE	4216	""	EM FRENTE AO POSTO SHELL	BEBERIBE	""	""	COLISÃO FRONTAL	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2990	202324182,0	2023-10-14T00:00:00	10:02:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA JOAO DIAS MARTINS	""	RUA DONA MAGINA PONTUAL	""	BOA VIAGEM	""	""	CAPOTAMENTO	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2991	202324201,0	2023-10-15T00:00:00	07:20:00	COM VÍTIMA	FINALIZADA	GRACAS	AV RUI BARBOSA	""	""	PROX AO MUSEU DO ESTADO / AO LADO DA PEDRAGON	GRACAS	""	""	COLISÃO	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2992	202324206,0	2023-10-15T00:00:00	08:54:00	COM VÍTIMA	FINALIZADA	SANTO AMARO	RUA DR LEOPOLDO LINS	""	""	DE FRENTE A FACULDADE DE CIENCIAS HUMANA	SANTO AMARO	""	""	COLISÃO	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2993	202324207,0	2023-10-15T00:00:00	08:54:00	COM VÍTIMA	FINALIZADA	ARRUDA	AV PROFESSOR JOSE DOS ANJOS	""	""	POR TRÁS DO CAMPO DO ARRUDA	ARRUDA	""	""	COLISÃO	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2994	202324214,0	2023-10-15T00:00:00	11:10:00	COM VÍTIMA	FINALIZADA	CORDEIRO	RUA ANGELICA	""	""	PROX A PADARIA DO FORTE  / PROX AO AO SUPERMERCADO DO PREÇO	CORDEIRO	""	""	COLISÃO	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
2995	202324223,0	2023-10-15T00:00:00	02:16:00	COM VÍTIMA	FINALIZADA	IMBIRIBEIRA	AV MARECHAL MASCARENHAS DE MORAES	60	""	PROXIMO A FACULDADE UNIVERSO E SKAYFIT	IMBIRIBEIRA	""	""	COLISÃO	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	""	""	""	""	""	""	""	""	""	""	""	""	""
